accident_index,year,location_easting_osgr,location_northing_osgr,longitude,latitude,urban_or_rural_area,lad2014_code,lad2014_name,road_class,road_classcat,cas_severity,cas_mode
200704CC07136,2007,361570,414010,-2.582488059997559,53.6212043762207,2,E07000118,Chorley,Unclassified,Unclassified,Serious,car/taxi
201211ND24272,2012,434192,543114,-1.469890952110291,54.78179168701172,2,E06000047,County Durham,Unclassified,Unclassified,Serious,car/taxi
2017331700344,2017,442185,313389,-1.376935,52.716538,1,E07000134,North West Leicestershire,Unclassified,Unclassified,Serious,motorcycle
2017420164871,2017,591438,186424,.759436,51.544238,1,E06000033,Southend-on-Sea,Unclassified,Unclassified,Serious,pedestrian
2017551800106,2017,407948,91353,-1.888763,50.721737,1,E06000028,Bournemouth,Unclassified,Unclassified,Serious,car/taxi
200501PY20824,2005,537260,169790,-.0277539994567633,51.41046905517578,1,E09000006,Bromley,Unclassified,Unclassified,Serious,other
200642I452511,2006,546380,211520,.1206870004534721,51.78315353393555,1,E07000073,Harlow,Unclassified,Unclassified,Fatal,heavy goods
2005520093131,2005,340870,147730,-2.848186016082764,51.22563171386719,2,E07000188,Sedgemoor,Unclassified,Unclassified,Serious,car/taxi
201220S020072,2012,409250,279870,-1.865432024002075,52.41671752929688,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,car/taxi
200701CW11315,2007,529750,180610,-.1317099928855896,51.50947570800781,1,E09000033,Westminster,Unclassified,Unclassified,Serious,car/taxi
2017030237701,2017,329027,559414,-3.108939,54.924354,2,E07000028,Carlisle,Unclassified,Unclassified,Serious,car/taxi
200506F027053,2005,382670,398960,-2.262650966644287,53.48705673217773,1,E08000006,Salford,Unclassified,Unclassified,Serious,motorcycle
2007440470787,2007,439020,113760,-1.44624400138855,50.92192077636719,1,E06000045,Southampton,Unclassified,Unclassified,Serious,cyclist
200606P062636,2006,388470,411730,-2.175715923309326,53.60199737548828,1,E08000005,Rochdale,Unclassified,Unclassified,Serious,pedestrian
2009559D03609,2009,392460,87490,-2.108119964599609,50.68694686889648,2,E07000051,Purbeck,Unclassified,Unclassified,Serious,cyclist
201045MO51268,2010,515240,144140,-.3524990081787109,51.18482208251953,2,E07000210,Mole Valley,Unclassified,Unclassified,Serious,cyclist
201420H001984,2014,401210,302410,-1.983572006225586,52.61943054199219,1,E08000030,Walsall,Unclassified,Unclassified,Serious,motorcycle
2008130008908,2008,429560,431600,-1.552893042564392,53.77989196777344,1,E08000035,Leeds,Unclassified,Unclassified,Serious,pedestrian
2007400B00286,2007,502450,253740,-.5032989978790283,52.17237854003906,2,E06000055,Bedford,Unclassified,Unclassified,Serious,car/taxi
2016410116711,2016,522246,234156,-.2193789929151535,51.9919548034668,1,E07000099,North Hertfordshire,Unclassified,Unclassified,Serious,car/taxi
2016133360593,2016,428697,429546,-1.564653038978577,53.76125717163086,1,E08000035,Leeds,Unclassified,Unclassified,Serious,car/taxi
2017471701918,2017,532856,105852,-.114576,50.836951,1,E06000043,Brighton and Hove,Unclassified,Unclassified,Serious,motorcycle
200943W097109,2009,472700,169460,-.9558860063552856,51.41944885253906,1,E06000041,Wokingham,Unclassified,Unclassified,Serious,motorcycle
2011440497421,2011,465570,102210,-1.070621013641357,50.81567001342773,1,E06000044,Portsmouth,Unclassified,Unclassified,Serious,motorcycle
2006170M10316,2006,449340,520300,-1.238232016563416,54.57552719116211,1,E06000002,Middlesbrough,Unclassified,Unclassified,Serious,pedestrian
2010160D06121,2010,509190,428890,-.3457689881324768,53.74495315551758,1,E06000010,"Kingston upon Hull, City of",Unclassified,Unclassified,Fatal,pedestrian
200904FL09047,2009,378900,422310,-2.321054935455322,53.69679641723633,1,E07000125,Rossendale,Unclassified,Unclassified,Serious,other
2015100410415,2015,435866,559584,-1.441840052604675,54.92965698242188,1,E08000024,Sunderland,Unclassified,Unclassified,Serious,motorcycle
200942I201706,2009,590330,188640,.7446810007095337,51.564453125,2,E07000075,Rochford,Unclassified,Unclassified,Serious,motorcycle
2009230996755,2009,433280,291720,-1.510941028594971,52.52231597900391,1,E07000219,Nuneaton and Bedworth,Unclassified,Unclassified,Fatal,motorcycle
2016350060337,2016,519234,298317,-.2405319958925247,52.56923294067383,1,E06000031,Peterborough,Unclassified,Unclassified,Serious,pedestrian
200806Q097662,2008,389200,401600,-2.164330959320068,53.51096343994141,1,E08000004,Oldham,Unclassified,Unclassified,Serious,pedestrian
2007160C08400,2007,474580,422760,-.8719180226325989,53.69595718383789,1,E06000011,East Riding of Yorkshire,Unclassified,Unclassified,Serious,car/taxi
201401HT20198,2014,537300,181220,-.0227450001984835,51.51317596435547,1,E09000030,Tower Hamlets,Unclassified,Unclassified,Serious,pedestrian
201004AM10003,2010,333710,434160,-3.007956981658936,53.79949951171875,1,E06000009,Blackpool,Unclassified,Unclassified,Serious,pedestrian
20161338M1130,2016,406442,441986,-1.902009963989258,53.87383270263672,1,E08000032,Bradford,Unclassified,Unclassified,Serious,pedestrian
201406J095261,2014,389333,393447,-2.162046909332275,53.43767929077148,1,E08000007,Stockport,Unclassified,Unclassified,Serious,pedestrian
200711BF15550,2007,442780,549430,-1.335440039634705,54.837890625,1,E06000047,County Durham,Unclassified,Unclassified,Serious,pedestrian
200901TD00015,2009,533580,166220,-.0819789990782738,51.37926483154297,1,E09000008,Croydon,Unclassified,Unclassified,Serious,pedestrian
2015460256881,2015,560390,142200,.2921589910984039,51.15657806396484,1,E07000116,Tunbridge Wells,Unclassified,Unclassified,Serious,motorcycle
201501FH10355,2015,524540,175820,-.2084520012140274,51.4676513671875,1,E09000013,Hammersmith and Fulham,Unclassified,Unclassified,Serious,cyclist
2005520058017,2005,338790,115200,-2.872451066970825,50.93292617797852,2,E07000189,South Somerset,Unclassified,Unclassified,Serious,pedestrian
200704FA07116,2007,383840,433510,-2.246824979782104,53.79763793945313,1,E07000117,Burnley,Unclassified,Unclassified,Serious,pedestrian
2012331205837,2012,474830,319985,-.8922399878501892,52.77225494384766,1,E07000133,Melton,Unclassified,Unclassified,Serious,car/taxi
2010440387866,2010,487550,151200,-.7468590140342712,51.25319671630859,1,E07000092,Rushmoor,Unclassified,Unclassified,Serious,car/taxi
20161333L1461,2016,416099,433222,-1.755576014518738,53.79484558105469,1,E08000032,Bradford,Unclassified,Unclassified,Serious,pedestrian
200704CK07002,2007,337990,414360,-2.939013004302979,53.62208557128906,2,E07000127,West Lancashire,Unclassified,Unclassified,Serious,motorcycle
200601TE00253,2006,517850,166160,-.3079119920730591,51.38220977783203,1,E09000021,Kingston upon Thames,Unclassified,Unclassified,Serious,motorcycle
200842I212506,2008,588610,189480,.7203459739685059,51.57257843017578,2,E07000075,Rochford,Unclassified,Unclassified,Serious,motorcycle
2009120079441,2009,464090,446200,-1.025899052619934,53.90800094604492,2,E06000014,York,Unclassified,Unclassified,Serious,car/taxi
200820G076201,2008,389220,300200,-2.160604000091553,52.59945297241211,1,E08000031,Wolverhampton,Unclassified,Unclassified,Serious,pedestrian
200701PY20361,2007,546430,169360,.1038289964199066,51.40431594848633,1,E09000006,Bromley,Unclassified,Unclassified,Serious,pedestrian
201043P002100,2010,458230,204400,-1.158172965049744,51.73524856567383,2,E07000179,South Oxfordshire,Unclassified,Unclassified,Serious,car/taxi
201101PL60354,2011,535860,171150,-.047350998967886,51.42303085327148,1,E09000023,Lewisham,Unclassified,Unclassified,Serious,car/taxi
2008130187308,2008,417450,436420,-1.736395001411438,53.82375717163086,1,E08000032,Bradford,Unclassified,Unclassified,Serious,pedestrian
2014450019698,2014,515082,164560,-.3481880128383636,51.3683967590332,1,E07000207,Elmbridge,Unclassified,Unclassified,Serious,car/taxi
201550JT2R010,2015,247991,67574,-4.144209861755371,50.48820495605469,2,E07000047,West Devon,Unclassified,Unclassified,Serious,car/taxi
2005130234205,2005,430310,420030,-1.542641043663025,53.67585754394531,1,E08000036,Wakefield,Unclassified,Unclassified,Serious,pedestrian
2009130909709,2009,408700,424970,-1.869639039039612,53.72106170654297,1,E08000033,Calderdale,Unclassified,Unclassified,Serious,pedestrian
2015440285919,2015,471870,128486,-.976032018661499,51.05123519897461,2,E07000085,East Hampshire,Unclassified,Unclassified,Serious,car/taxi
2017200237656,2017,400821,286675,-1.989334,52.478017,1,E08000028,Sandwell,Unclassified,Unclassified,Serious,pedestrian
200614B160806,2006,436880,408960,-1.444496035575867,53.5759391784668,1,E08000016,Barnsley,Unclassified,Unclassified,Serious,car/taxi
200604EN06107,2006,373950,441450,-2.397646903991699,53.86859893798828,1,E07000124,Ribble Valley,Unclassified,Unclassified,Serious,motorcycle
2013440053049,2013,483259,153742,-.8077409863471985,51.27669525146484,2,E07000089,Hart,Unclassified,Unclassified,Serious,car/taxi
201350CS2F008,2013,271141,125390,-3.838365077972412,51.01335525512695,2,E07000043,North Devon,Unclassified,Unclassified,Serious,car/taxi
2013100645713,2013,439515,556693,-1.385280966758728,54.90342330932617,1,E08000024,Sunderland,Unclassified,Unclassified,Serious,pedestrian
2016220062376,2016,406933,272735,-1.898200035095215,52.35225296020508,2,E07000234,Bromsgrove,Unclassified,Unclassified,Serious,motorcycle
2017520707825,2017,347744,136886,-2.748146,51.128849,2,E07000187,Mendip,Unclassified,Unclassified,Serious,pedestrian
2009130870009,2009,425050,433330,-1.621193051338196,53.79567718505859,1,E08000035,Leeds,Unclassified,Unclassified,Serious,motorcycle
200504CM05110,2005,359090,427380,-2.621747970581055,53.74118423461914,2,E07000126,South Ribble,Unclassified,Unclassified,Serious,pedestrian
2012450001403,2012,500067,157604,-.5657610297203064,51.30870819091797,1,E07000217,Woking,Unclassified,Unclassified,Serious,cyclist
2009440545335,2009,437950,114920,-1.461346030235291,50.93242263793945,1,E06000045,Southampton,Unclassified,Unclassified,Serious,motorcycle
201401SX20808,2014,527790,193150,-.1553820073604584,51.62261962890625,1,E09000003,Barnet,Unclassified,Unclassified,Serious,pedestrian
2017160241056,2017,525633,431302,-.09564,53.76295,2,E06000011,East Riding of Yorkshire,Unclassified,Unclassified,Serious,car/taxi
201520J004875,2015,392220,291080,-2.11608099937439,52.51754760742188,1,E08000027,Dudley,Unclassified,Unclassified,Serious,motorcycle
2009350372409,2009,518390,300710,-.2537379860877991,52.59127426147461,1,E06000031,Peterborough,Unclassified,Unclassified,Serious,car/taxi
201105EE06822,2011,338370,397050,-2.929852962493896,53.46656036376953,1,E08000012,Liverpool,Unclassified,Unclassified,Serious,pedestrian
2007130304007,2007,442980,429580,-1.349529027938843,53.76080322265625,2,E08000035,Leeds,Unclassified,Unclassified,Serious,motorcycle
2010070228165,2010,354340,382780,-2.687237024307251,53.33992767333984,1,E06000006,Halton,Unclassified,Unclassified,Serious,pedestrian
20134100D0012,2013,498670,207860,-.5717269778251648,51.76069641113281,1,E07000096,Dacorum,Unclassified,Unclassified,Serious,motorcycle
201404FG14018,2014,380517,437232,-2.297512054443359,53.83097839355469,2,E07000122,Pendle,Unclassified,Unclassified,Serious,car/taxi
2012130552135,2012,420360,421340,-1.693178057670593,53.68811416625977,1,E08000034,Kirklees,Unclassified,Unclassified,Serious,pedestrian
2014130000304,2014,429117,439812,-1.558840990066528,53.85372543334961,1,E08000035,Leeds,Unclassified,Unclassified,Serious,pedestrian
200705DD16384,2007,350130,397160,-2.752738952636719,53.46879577636719,1,E08000013,St. Helens,Unclassified,Unclassified,Serious,pedestrian
201120T500521,2011,410910,285210,-1.840852022171021,52.46469497680664,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,pedestrian
200905BB31924,2009,336010,419700,-2.97004508972168,53.66983795166016,1,E08000014,Sefton,Unclassified,Unclassified,Serious,cyclist
2017010059918,2017,533980,178430,-.071614,51.488955,1,E09000028,Southwark,Unclassified,Unclassified,Serious,cyclist
2017134442207,2017,418831,436733,-1.715404,53.826542,1,E08000032,Bradford,Unclassified,Unclassified,Serious,pedestrian
2017460240921,2017,599071,136166,.841333,51.090248,2,E07000105,Ashford,Unclassified,Unclassified,Fatal,car/taxi
2010440234740,2010,465720,105140,-1.067967057228088,50.84199523925781,1,E06000044,Portsmouth,Unclassified,Unclassified,Serious,cyclist
200605CC10072,2006,342480,396200,-2.867793083190918,53.45938491821289,1,E08000011,Knowsley,Unclassified,Unclassified,Fatal,motorcycle
200501PL60539,2005,539030,176210,.0001979999942705,51.46773147583008,1,E09000023,Lewisham,Unclassified,Unclassified,Serious,motorcycle
201543R180015,2015,496244,176772,-.6154099702835083,51.48172378540039,1,E06000040,Windsor and Maidenhead,Unclassified,Unclassified,Serious,cyclist
201242I164906,2012,587700,189670,.7073310017585754,51.57458877563477,1,E07000075,Rochford,Unclassified,Unclassified,Serious,cyclist
2005520082309,2005,347360,136770,-2.753644943237305,51.12771987915039,1,E07000187,Mendip,Unclassified,Unclassified,Serious,motorcycle
2011130253432,2011,407620,424370,-1.886019945144653,53.7156867980957,1,E08000033,Calderdale,Unclassified,Unclassified,Serious,cyclist
200914A195409,2009,458020,403390,-1.12629497051239,53.52397155761719,1,E08000017,Doncaster,Unclassified,Unclassified,Serious,cyclist
2017500237543,2017,289015,60664,-3.564136,50.435288,1,E06000027,Torbay,Unclassified,Unclassified,Serious,pedestrian
2017200245257,2017,409645,291782,-1.859269,52.523846,1,E08000025,Birmingham,Unclassified,Unclassified,Serious,pedestrian
201201XD80255,2012,513110,184130,-.3702509999275208,51.54468536376953,1,E09000009,Ealing,Unclassified,Unclassified,Serious,motorcycle
2017460248802,2017,554595,157856,.216134,51.298842,2,E07000111,Sevenoaks,Unclassified,Unclassified,Serious,car/taxi
2010440460162,2010,442500,115230,-1.396564960479736,50.93489456176758,1,E06000045,Southampton,Unclassified,Unclassified,Serious,cyclist
201431A127214,2014,445855,352886,-1.317057013511658,53.07123184204102,1,E07000170,Ashfield,Unclassified,Unclassified,Serious,motorcycle
201450EC2E016,2014,248466,54557,-4.132319927215576,50.37127685546875,1,E06000026,Plymouth,Unclassified,Unclassified,Serious,car/taxi
201204EL12123,2012,373763,427737,-2.399317979812622,53.74533843994141,2,E07000120,Hyndburn,Unclassified,Unclassified,Serious,pedestrian
2015440395789,2015,470508,108478,-.999330997467041,50.87151336669922,1,E07000090,Havant,Unclassified,Unclassified,Serious,pedestrian
201205CC02385,2012,347350,391480,-2.793662071228027,53.41747283935547,1,E08000011,Knowsley,Unclassified,Unclassified,Serious,pedestrian
2005470506796,2005,540140,127550,-.0028699999675155,51.03017425537109,2,E07000065,Wealden,Unclassified,Unclassified,Serious,motorcycle
200705AA15414,2007,333040,385370,-3.007644891738892,53.36093521118164,1,E08000015,Wirral,Unclassified,Unclassified,Serious,cyclist
200545MO68862,2005,513260,157360,-.3766379952430725,51.30404281616211,2,E07000210,Mole Valley,Unclassified,Unclassified,Serious,heavy goods
2006470608362,2006,530370,104400,-.1503899991512299,50.82440185546875,1,E06000043,Brighton and Hove,Unclassified,Unclassified,Serious,pedestrian
200845GU24331,2008,490690,154680,-.7009940147399902,51.28399276733398,2,E07000209,Guildford,Unclassified,Unclassified,Fatal,motorcycle
2006070602202,2006,360830,388080,-2.590428113937378,53.38808822631836,1,E06000007,Warrington,Unclassified,Unclassified,Serious,pedestrian
201522C503001,2015,393410,249480,-2.097714900970459,52.14356994628906,2,E07000238,Wychavon,Unclassified,Unclassified,Serious,car/taxi
2016301600142,2016,436925,373796,-1.446405053138733,53.25960159301758,1,E07000034,Chesterfield,Unclassified,Unclassified,Serious,car/taxi
200820M053301,2008,429700,280960,-1.564658999443054,52.4257926940918,1,E08000026,Coventry,Unclassified,Unclassified,Serious,motorcycle
2006470611239,2006,524880,106830,-.2274689972400665,50.84745407104492,1,E06000043,Brighton and Hove,Unclassified,Unclassified,Serious,pedestrian
2011440384268,2011,449950,113010,-1.290853977203369,50.91433715820313,1,E07000086,Eastleigh,Unclassified,Unclassified,Serious,cyclist
201004AL10002,2010,343210,432170,-2.863372087478638,53.78274154663086,1,E07000119,Fylde,Unclassified,Unclassified,Serious,cyclist
2017010012986,2017,534520,193370,-.058132,51.623082,1,E09000010,Enfield,Unclassified,Unclassified,Serious,pedestrian
2008440344373,2008,463350,109490,-1.100872039794922,50.88137435913086,2,E07000094,Winchester,Unclassified,Unclassified,Fatal,car/taxi
2014440214840,2014,461446,110384,-1.127784013748169,50.88961791992188,2,E07000094,Winchester,Unclassified,Unclassified,Serious,motorcycle
2016500129309,2016,203249,52980,-4.765544891357422,50.34321212768555,1,E06000052,Cornwall,Unclassified,Unclassified,Serious,pedestrian
2005520141151,2005,359030,172730,-2.591022968292236,51.45201110839844,1,E06000023,"Bristol, City of",Unclassified,Unclassified,Serious,motorcycle
2015200065743,2015,392731,294393,-2.10862398147583,52.54733657836914,1,E08000031,Wolverhampton,Unclassified,Unclassified,Serious,pedestrian
